"Módulo de Análise: Origem de Dados da Coleta";
"Data de solicitação 06/01/2020";
"Período Solicitado de 01/01/2020 até 31/01/2020";
"Agente";"Ponto / Grupo";"Data";"Hora";"Ativa C (kWh)";"Ativa G (kWh)";"Reativa C (kVArh)";"Reativa G (kVArh)";"Qualidade";"Origem";
"EMBALATEC";"SPEBMMENTR101 (B)";25/01/2020;10;0,951;0,000;0,364;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";25/01/2020;11;1,058;0,000;0,456;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";25/01/2020;12;1,088;0,000;0,379;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";25/01/2020;13;1,083;0,000;0,438;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";25/01/2020;14;1,067;0,000;0,434;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";25/01/2020;15;1,155;0,000;0,522;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";25/01/2020;16;1,185;0,000;0,475;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";25/01/2020;17;1,367;0,000;0,674;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";25/01/2020;18;1,307;0,000;0,622;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";25/01/2020;19;1,301;0,000;0,615;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";25/01/2020;20;4,814;0,000;0,152;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";25/01/2020;21;5,150;0,000;0,125;0,014;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";25/01/2020;22;5,074;0,000;0,082;0,010;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";25/01/2020;23;5,096;0,000;0,074;0,016;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";25/01/2020;24;5,157;0,000;0,108;0,017;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;1;5,060;0,000;0,040;0,021;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;2;5,213;0,000;0,196;0,004;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;3;5,145;0,000;0,046;0,031;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;4;5,413;0,000;0,106;0,012;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;5;5,321;0,000;0,026;0,047;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;6;3,359;0,000;0,630;0,011;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;7;93,203;0,000;61,435;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;8;99,390;0,000;67,311;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;9;100,917;0,000;67,882;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;10;99,131;0,000;65,875;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;11;88,364;0,000;60,252;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;12;50,999;0,000;24,592;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;13;87,876;0,000;61,496;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;14;98,407;0,000;76,042;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;15;91,132;0,000;64,972;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;16;90,392;0,000;60,794;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;17;83,635;0,000;55,548;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;18;24,800;0,000;8,812;0,002;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;19;4,969;0,000;1,746;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;20;5,951;0,000;0,403;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;21;6,100;0,000;0,399;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;22;5,975;0,000;0,449;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;23;5,926;0,000;0,437;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";26/01/2020;24;5,738;0,000;0,299;0,001;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;1;5,575;0,000;0,197;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;2;5,556;0,000;0,147;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;3;5,738;0,000;0,215;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;4;5,781;0,000;0,078;0,006;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;5;5,847;0,000;0,172;0,001;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;6;2,737;0,000;0,498;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;7;87,408;0,000;53,907;0,008;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;8;86,725;0,000;58,762;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;9;86,740;0,000;61,890;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;10;78,982;0,000;49,623;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;11;81,554;0,000;51,431;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;12;32,538;0,000;6,776;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;13;90,474;0,000;63,509;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;14;79,902;0,000;47,684;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;15;79,698;0,000;50,753;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;16;75,229;0,000;43,728;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;17;84,034;0,000;56,557;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;18;27,192;0,000;6,053;0,003;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;19;3,837;0,000;1,171;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;20;6,961;0,000;0,780;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;21;7,781;0,000;0,673;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;22;7,620;0,000;0,641;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;23;7,119;0,000;0,688;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";27/01/2020;24;6,808;0,000;0,582;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;1;6,620;0,000;0,386;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;2;6,547;0,000;0,304;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;3;6,586;0,000;0,262;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;4;6,870;0,000;0,380;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;5;6,812;0,000;0,349;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;6;3,451;0,000;0,809;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;7;90,895;0,000;63,329;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;8;94,127;0,000;61,178;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;9;97,834;0,000;66,860;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;10;88,208;0,000;55,139;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;11;96,599;0,000;67,077;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;12;87,755;0,000;58,977;0,001;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;13;6,209;0,000;5,408;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;14;5,686;0,000;5,179;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;15;4,991;0,000;5,201;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;16;4,078;0,000;3,824;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;17;1,803;0,000;0,569;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;18;1,905;0,000;0,705;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;19;1,629;0,000;0,393;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;20;5,338;0,000;0,144;0,021;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;21;5,615;0,000;0,097;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;22;5,600;0,000;0,129;0,016;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;23;9,788;0,000;1,461;0,017;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";28/01/2020;24;6,168;0,000;0,115;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;1;6,347;0,000;0,170;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;2;6,346;0,000;0,122;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;3;6,321;0,000;0,060;0,011;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;4;6,363;0,000;0,075;0,014;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;5;6,234;0,000;0,021;0,048;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;6;2,850;0,000;0,424;0,017;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;7;4,554;0,000;1,317;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;8;16,256;0,000;6,532;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;9;16,705;0,000;7,246;0,003;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;10;1,756;0,000;0,406;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;11;2,113;0,000;0,757;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;12;2,162;0,000;0,745;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;13;2,176;0,000;0,810;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;14;2,225;0,000;0,864;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;15;1,889;0,000;0,495;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;16;1,974;0,000;0,578;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;17;1,961;0,000;0,607;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;18;1,942;0,000;0,580;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;19;1,882;0,000;0,536;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;20;5,119;0,000;0,274;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;21;6,000;0,000;0,338;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;22;5,823;0,000;0,123;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;23;5,878;0,000;0,211;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";29/01/2020;24;5,746;0,000;0,185;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;1;5,763;0,000;0,148;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;2;5,968;0,000;0,369;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;3;5,850;0,000;0,211;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;4;5,818;0,000;0,127;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;5;5,961;0,000;0,108;0,004;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;6;4,063;0,000;0,354;0,003;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;7;100,745;0,000;68,901;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;8;103,351;0,000;71,844;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;9;101,000;0,000;68,052;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;10;92,277;0,000;57,633;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;11;98,444;0,000;66,878;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;12;79,434;0,000;42,007;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;13;89,815;0,000;57,991;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;14;93,664;0,000;64,871;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;15;90,460;0,000;63,453;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;16;88,556;0,000;61,536;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;17;79,462;0,000;50,176;0,021;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;18;4,561;0,000;1,634;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;19;2,949;0,000;0,904;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;20;6,779;0,000;0,657;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;21;7,080;0,000;0,696;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;22;6,860;0,000;0,623;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;23;6,696;0,000;0,537;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";30/01/2020;24;6,437;0,000;0,244;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;1;6,353;0,000;0,157;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;2;6,444;0,000;0,251;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;3;6,352;0,000;0,134;0,002;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;4;6,563;0,000;0,404;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;5;6,291;0,000;0,145;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;6;4,328;0,000;0,355;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;7;2,295;0,000;0,527;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;8;2,291;0,000;0,494;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;9;2,363;0,000;0,554;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;10;2,858;0,000;0,575;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;11;3,087;0,000;0,778;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;12;2,687;0,000;0,659;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;13;2,422;0,000;0,726;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;14;1,971;0,000;0,602;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;15;2,159;0,000;0,757;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;16;2,294;0,000;0,897;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;17;2,210;0,000;0,820;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;18;2,184;0,000;0,824;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;19;1,975;0,000;0,596;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;20;5,263;0,000;0,345;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;21;5,900;0,000;0,230;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;22;6,117;0,000;0,525;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;23;6,223;0,000;0,320;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBMMENTR101 (B)";31/01/2020;24;5,944;0,000;0,250;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;1;7,056;0,000;3,568;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;2;6,592;0,000;3,840;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;3;6,528;0,000;3,872;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;4;6,496;0,000;3,776;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;5;6,496;0,000;3,808;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;6;3,904;0,000;3,616;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;7;2,032;0,000;3,104;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;8;2,928;0,000;3,232;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;9;2,432;0,000;3,072;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;10;2,272;0,000;3,280;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;11;2,176;0,000;3,152;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;12;2,128;0,000;3,264;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;13;2,080;0,000;3,264;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;14;2,048;0,000;3,296;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;15;2,080;0,000;3,344;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;16;2,048;0,000;3,232;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;17;2,048;0,000;3,248;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;18;1,952;0,000;2,992;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;19;3,600;0,000;3,056;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;20;5,856;0,000;3,312;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;21;5,888;0,000;3,408;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;22;5,904;0,000;3,584;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;23;5,760;0,000;3,456;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";01/01/2020;24;5,920;0,000;3,760;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";02/01/2020;1;5,920;0,000;3,808;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";02/01/2020;2;5,904;0,000;3,776;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";02/01/2020;3;5,904;0,000;3,760;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";02/01/2020;4;5,888;0,000;3,680;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";02/01/2020;5;8,688;0,000;4,960;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";02/01/2020;6;24,368;0,000;11,120;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";02/01/2020;7;69,568;0,000;31,968;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";02/01/2020;8;79,568;0,000;32,448;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";02/01/2020;9;90,416;0,000;32,000;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";02/01/2020;10;96,048;0,000;43,248;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";02/01/2020;11;94,528;0,000;45,312;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";02/01/2020;12;72,256;0,000;29,040;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";02/01/2020;13;84,272;0,000;35,520;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";02/01/2020;14;86,736;0,000;34,336;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";02/01/2020;15;90,320;0,000;38,112;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";02/01/2020;16;87,152;0,000;27,888;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBTMENTR101 (L)";02/01/2020;17;66,864;0,000;28,368;0,000;"Completo";"COLETA DIÁRIA";
