"Módulo de Análise: Origem de Dados da Coleta";
"Data de solicitação 06/01/2020";
"Período Solicitado de 01/01/2020 até 31/01/2020";
"Agente";"Ponto / Grupo";"Data";"Hora";"Ativa C (kWh)";"Ativa G (kWh)";"Reativa C (kVArh)";"Reativa G (kVArh)";"Qualidade";"Origem";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;2;6,351;0,000;8,840;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;3;6,134;0,000;8,896;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;4;5,581;0,000;8,773;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;5;7,488;0,000;7,346;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;6;8,365;0,000;8,385;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;7;92,626;0,000;84,488;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;8;106,836;0,000;94,479;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;9;105,874;0,000;92,373;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;10;97,044;0,000;82,582;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;11;90,263;0,000;75,599;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;12;98,457;0,000;92,756;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;13;95,709;0,000;91,313;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;14;91,257;0,000;83,423;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;15;82,140;0,000;72,417;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;16;6,090;0,000;8,817;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;17;5,849;0,000;9,007;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;18;5,730;0,000;9,225;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;19;5,572;0,000;8,632;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;20;6,759;0,000;8,292;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;21;7,751;0,000;8,116;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;22;7,800;0,000;8,232;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;23;7,515;0,000;7,910;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;24;7,574;0,000;8,136;0,000;"Completo";"COLETA DIÁRIA";
