"Módulo de Análise: Origem de Dados da Coleta";
"Data de solicitação 06/01/2020";
"Período Solicitado de 01/01/2020 até 31/01/2020";
"Agente";"Ponto / Grupo";"Data";"Hora";"Ativa C (kWh)";"Ativa G (kWh)";"Reativa C (kVArh)";"Reativa G (kVArh)";"Qualidade";"Origem";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;4;11,200;0,000;0,000;2,060;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;5;11,760;0,000;0,000;2,370;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;6;18,220;0,000;0,000;4,630;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;7;138,520;0,000;45,790;0,040;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;8;149,650;0,000;56,120;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;9;142,690;0,000;51,800;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;10;135,940;0,000;37,850;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;11;54,120;0,000;12,080;0,050;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;12;128,010;0,000;26,420;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;13;124,470;0,000;28,100;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;14;118,600;0,000;20,940;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;15;113,040;0,000;22,360;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;16;122,490;0,000;25,700;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;17;142,770;0,000;41,300;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;18;144,870;0,000;46,980;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;19;156,350;0,000;39,210;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;20;102,790;0,000;17,740;0,120;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;21;119,730;0,000;31,690;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;22;157,940;0,000;22,440;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;23;157,900;0,000;31,980;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";27/01/2020;24;138,930;0,000;24,830;0,110;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;1;15,470;0,000;0,450;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;2;13,030;0,000;0,540;0,480;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;3;11,110;0,000;0,000;1,360;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;4;10,760;0,000;0,000;1,680;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;5;10,740;0,000;0,000;1,720;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;6;18,350;0,000;0,760;5,190;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;7;129,700;0,000;26,230;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;8;128,920;0,000;24,780;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;9;133,230;0,000;36,280;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;10;128,060;0,000;36,140;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;11;38,450;0,000;8,610;0,090;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;12;126,040;0,000;34,590;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;13;121,590;0,000;29,920;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;14;117,190;0,000;23,980;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;15;97,870;0,000;18,980;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;16;7,880;0,000;0,180;2,660;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;17;6,010;0,000;0,000;3,320;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;18;6,190;0,000;0,000;3,050;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;19;5,800;0,000;0,000;3,250;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;20;8,900;0,000;0,000;2,400;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;21;9,750;0,000;0,000;1,700;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;22;9,270;0,000;0,000;2,200;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;23;8,690;0,000;0,000;2,910;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";28/01/2020;24;8,500;0,000;0,000;3,090;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;1;8,530;0,000;0,000;2,980;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;2;8,570;0,000;0,000;2,870;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;3;8,570;0,000;0,000;2,800;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;4;8,480;0,000;0,000;2,870;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;5;8,500;0,000;0,000;2,820;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;6;5,950;0,000;0,000;3,670;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;7;4,230;0,000;0,000;4,180;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;8;4,170;0,000;0,000;4,590;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;9;4,320;0,000;0,000;4,620;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;10;4,440;0,000;0,000;4,490;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;11;4,700;0,000;0,000;4,450;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;12;5,060;0,000;0,000;4,110;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;13;5,030;0,000;0,000;4,070;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;14;5,130;0,000;0,000;4,010;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;15;5,600;0,000;0,000;3,610;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;16;5,380;0,000;0,000;3,650;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;17;5,520;0,000;0,000;3,710;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;18;5,500;0,000;0,000;3,860;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;19;5,580;0,000;0,000;3,620;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;20;8,730;0,000;0,000;2,520;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;21;9,120;0,000;0,000;2,440;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;22;9,110;0,000;0,000;2,500;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;23;8,650;0,000;0,000;2,860;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";29/01/2020;24;8,650;0,000;0,000;2,600;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;1;8,720;0,000;0,000;2,540;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;2;8,650;0,000;0,000;2,650;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;3;9,360;0,000;0,000;2,160;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;4;8,610;0,000;0,000;2,510;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;5;8,560;0,000;0,000;2,510;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;6;19,370;0,000;0,010;5,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;7;94,680;0,000;22,360;0,330;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;8;87,890;0,000;15,580;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;9;91,250;0,000;18,090;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;10;109,120;0,000;29,950;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;11;102,480;0,000;23,920;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;12;9,220;0,000;1,010;3,810;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;13;5,550;0,000;0,000;4,060;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;14;5,190;0,000;0,000;4,220;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;15;6,520;0,000;0,000;3,690;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;16;5,090;0,000;0,000;4,610;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;17;5,420;0,000;0,000;3,910;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;18;5,100;0,000;0,000;3,760;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;19;4,910;0,000;0,000;4,090;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;20;8,170;0,000;0,000;3,080;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;21;9,220;0,000;0,000;2,380;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;22;9,170;0,000;0,000;2,530;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;23;9,060;0,000;0,000;2,700;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";30/01/2020;24;8,960;0,000;0,000;2,850;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;1;8,710;0,000;0,000;2,890;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;2;8,810;0,000;0,000;2,560;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;3;8,800;0,000;0,000;2,720;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;4;8,690;0,000;0,000;2,660;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;5;8,700;0,000;0,000;2,660;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;6;6,310;0,000;0,000;3,660;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;7;4,200;0,000;0,000;4,340;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;8;4,180;0,000;0,000;4,490;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;9;4,330;0,000;0,000;4,470;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;10;4,590;0,000;0,000;4,490;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;11;4,760;0,000;0,000;4,110;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;12;5,000;0,000;0,000;3,890;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;13;5,100;0,000;0,000;3,870;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;14;5,480;0,000;0,000;3,710;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;15;5,460;0,000;0,000;3,650;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;16;5,520;0,000;0,000;3,910;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;17;5,480;0,000;0,000;3,850;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;18;5,440;0,000;0,000;3,840;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;19;5,520;0,000;0,000;3,540;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;20;8,800;0,000;0,000;2,530;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;21;9,010;0,000;0,000;2,640;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;22;8,830;0,000;0,000;2,950;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;23;8,800;0,000;0,000;3,060;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";31/01/2020;24;8,990;0,000;0,000;2,830;"Completo";"COLETA DIÁRIA";
