"Módulo de Análise: Origem de Dados da Coleta";
"Data de solicitação 06/01/2020";
"Período Solicitado de 01/12/2019 até 31/12/2019";
"Agente";"Ponto / Grupo";"Data";"Hora";"Ativa C (kWh)";"Ativa G (kWh)";"Reativa C (kVArh)";"Reativa G (kVArh)";"Qualidade";"Origem";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;1;229,236;0,000;155,652;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;2;262,584;0,000;173,964;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;3;232,512;0,000;145,740;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;4;230,412;0,000;143,892;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;5;214,872;0,000;137,928;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;6;200,340;0,000;127,344;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;7;164,136;0,000;107,520;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;8;158,928;0,000;103,656;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;9;127,512;0,000;89,292;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;10;91,560;0,000;62,244;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;11;94,248;0,000;62,244;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;12;124,908;0,000;82,488;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;13;146,916;0,000;98,952;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;14;147,840;0,000;100,128;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;15;137,760;0,000;94,080;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;16;145,656;0,000;100,380;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;17;142,464;0,000;100,128;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;18;124,824;0,000;89,964;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;19;122,976;0,000;86,100;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;20;136,332;0,000;93,744;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;21;130,956;0,000;96,768;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;22;134,736;0,000;101,052;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;23;125,580;0,000;96,096;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";01/12/2019;24;134,652;0,000;103,656;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;1;118,608;0,000;92,820;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;2;134,400;0,000;105,000;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;3;134,904;0,000;108,528;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;4;125,496;0,000;92,652;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;5;121,128;0,000;90,972;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;6;130,620;0,000;99,876;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;7;162,372;0,000;114,408;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;8;169,092;0,000;113,148;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;9;189,588;0,000;113,316;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;10;200,760;0,000;134,316;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;11;234,948;0,000;151,620;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;12;232,092;0,000;142,044;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;13;230,412;0,000;140,280;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;14;240,072;0,000;148,932;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;15;232,008;0,000;143,640;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;16;213,276;0,000;129,276;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;17;207,900;0,000;117,348;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;18;209,244;0,000;120,792;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;19;222,180;0,000;122,808;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;20;240,072;0,000;134,064;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;21;230,076;0,000;125,244;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;22;201,264;0,000;112,392;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;23;211,008;0,000;121,632;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";02/12/2019;24;221,088;0,000;135,996;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;1;212,352;0,000;131,628;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;2;222,852;0,000;140,028;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;3;214,704;0,000;141,036;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;4;151,956;0,000;106,092;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;5;190,596;0,000;113,316;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;6;210,420;0,000;123,732;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;7;203,868;0,000;115,836;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;8;16,128;0,000;11,592;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;9;179,424;0,000;77,952;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;10;196,476;0,000;91,056;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;11;112,224;0,000;54,936;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;12;260,400;0,000;143,136;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;13;295,428;0,000;165,144;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;14;283,836;0,000;155,652;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;15;311,472;0,000;178,836;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;16;334,152;0,000;198,240;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;17;289,044;0,000;164,220;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;18;282,828;0,000;149,688;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;19;274,680;0,000;145,992;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;20;281,904;0,000;150,360;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;21;244,020;0,000;128,856;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;22;239,736;0,000;133,056;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;23;248,136;0,000;145,320;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";03/12/2019;24;234,444;0,000;138,516;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;1;220,836;0,000;139,440;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;2;177,324;0,000;121,968;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;3;237,552;0,000;146,580;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;4;236,628;0,000;144,816;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;5;218,064;0,000;136,752;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;6;232,092;0,000;141,372;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;7;284,088;0,000;166,320;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;8;301,896;0,000;168,168;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;9;317,772;0,000;171,444;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;10;340,704;0,000;188,328;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;11;348,852;0,000;197,904;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;12;332,640;0,000;186,480;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;13;295,260;0,000;170,352;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;14;317,856;0,000;173,712;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;15;235,452;0,000;141,120;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;16;267,792;0,000;153,636;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;17;330,456;0,000;205,632;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;18;291,816;0,000;166,236;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;19;290,892;0,000;165,564;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;20;206,556;0,000;129,360;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;21;239,232;0,000;147,504;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;22;262,668;0,000;158,508;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;23;269,556;0,000;160,104;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";04/12/2019;24;264,852;0,000;163,800;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;1;260,568;0,000;160,692;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;2;197,400;0,000;130,284;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;3;240,408;0,000;144,648;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;4;258,468;0,000;159,348;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;5;270,900;0,000;163,968;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;6;258,720;0,000;144,060;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;7;266,952;0,000;158,760;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;8;295,764;0,000;175,728;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;9;308,868;0,000;174,132;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;10;292,992;0,000;169,596;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;11;298,620;0,000;162,456;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;12;300,636;0,000;164,052;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;13;295,176;0,000;165,732;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;14;297,948;0,000;161,868;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;15;312,900;0,000;172,116;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;16;283,584;0,000;160,860;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;17;293,916;0,000;163,380;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;18;282,072;0,000;157,920;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;19;284,592;0,000;157,164;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;20;295,176;0,000;164,808;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;21;270,060;0,000;148,092;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;22;276,780;0,000;149,016;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;23;270,648;0,000;154,980;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";05/12/2019;24;250,656;0,000;147,168;0,000;"Completo";"INSPEÇÃO LÓGICA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;1;252,168;0,000;154,980;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;2;243,012;0,000;148,932;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;3;273,252;0,000;161,196;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;4;281,988;0,000;167,832;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;5;245,112;0,000;148,344;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;6;237,720;0,000;136,668;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;7;300,972;0,000;167,244;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;8;329,784;0,000;178,668;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;9;315,168;0,000;169,176;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;10;320,208;0,000;165,984;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;11;315,924;0,000;169,764;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;12;309,624;0,000;164,892;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;13;282,072;0,000;157,668;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;14;292,740;0,000;174,384;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;15;305,928;0,000;183,540;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;16;283,164;0,000;174,048;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;17;287,112;0,000;179,844;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;18;272,580;0,000;159,180;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;19;237,888;0,000;141,120;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;20;227,304;0,000;138,768;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;21;221,424;0,000;134,988;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;22;214,452;0,000;136,416;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;23;227,136;0,000;154,140;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";06/12/2019;24;225,036;0,000;153,972;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;1;228,312;0,000;159,768;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;2;201,264;0,000;143,724;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;3;117,852;0,000;86,100;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;4;80,724;0,000;57,624;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;5;82,572;0,000;54,348;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;6;128,772;0,000;91,644;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;7;197,316;0,000;129,528;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;8;182,196;0,000;117,852;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;9;183,204;0,000;111,300;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;10;202,188;0,000;122,304;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;11;130,032;0,000;76,692;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;12;166,236;0,000;100,380;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;13;229,404;0,000;137,928;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;14;239,148;0,000;151,116;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;15;238,812;0,000;153,972;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;16;164,640;0,000;104,832;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;17;164,556;0,000;101,640;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;18;138,936;0,000;88,788;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;19;218,400;0,000;140,700;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;20;242,088;0,000;165,396;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;21;231,336;0,000;148,176;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;22;227,724;0,000;141,540;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;23;230,580;0,000;148,092;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";07/12/2019;24;215,208;0,000;137,760;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;1;210,504;0,000;135,492;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;2;228,144;0,000;149,100;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;3;214,788;0,000;139,608;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;4;237,720;0,000;156,492;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;5;238,980;0,000;160,776;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;6;213,780;0,000;146,076;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;7;212,856;0,000;142,044;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;8;173,880;0,000;117,684;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;9;182,448;0,000;114,408;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;10;168,252;0,000;105,084;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;11;179,928;0,000;112,392;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;12;195,132;0,000;125,664;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;13;179,088;0,000;120,960;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;14;184,884;0,000;118,776;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;15;183,288;0,000;119,532;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;16;60,396;0,000;43,008;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;17;171,612;0,000;112,224;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;18;173,544;0,000;115,080;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;19;183,876;0,000;124,488;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;20;192,528;0,000;126,924;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;21;178,248;0,000;116,172;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;22;160,608;0,000;107,184;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;23;163,968;0,000;111,216;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";08/12/2019;24;179,004;0,000;116,004;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";09/12/2019;1;166,236;0,000;112,980;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";09/12/2019;2;149,856;0,000;110,124;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";09/12/2019;3;123,396;0,000;94,164;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";09/12/2019;4;146,664;0,000;110,040;0,000;"Completo";"COLETA DIÁRIA";
