Tipo de Relatório: Origem de Dados da Coleta.;;;;;;;;;
Tipo de Agente: Conectante | Nome:  BARBOSA 1;;;;;;;;;
Periodo Solicitado: 12/2019;;;;;;;;;
Ponto de Medição;Data;Hora;Tipo de Energia;Ativa Geração (kWh);Ativa Consumo (kWh);Reativa Geração (kVArh);Reativa Consumo (kVArh);Origem da Coleta;Notificação de Coleta
SPCBEDENTR101;13/12/2019;3;Bruta;0;60,512;0;25,84;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;4;Bruta;0;64,624;0;27,056;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;5;Bruta;0;65,44;0;25,776;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;6;Bruta;0;81,152;0;29,76;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;7;Bruta;0;92,4;0;37,44;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;8;Bruta;0;101,44;0;38,576;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;9;Bruta;0;97,648;0;36,832;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;10;Bruta;0;103,84;0;38,672;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;11;Bruta;0;103,84;0;40,384;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;12;Bruta;0;104,224;0;40,416;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;13;Bruta;0;98,752;0;39,472;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;14;Bruta;0;100,768;0;38,832;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;15;Bruta;0;99,44;0;39,744;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;16;Bruta;0;101,904;0;41,632;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;17;Bruta;0;98,8;0;39,904;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;18;Bruta;0;97,44;0;34,72;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;19;Bruta;0;98,368;0;34,896;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;20;Bruta;0;96,144;0;34,32;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;21;Bruta;0;90,848;0;32,352;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;22;Bruta;0;93,328;0;32,496;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;23;Bruta;0;84,672;0;28,784;Inspeção Lógica;
SPCBEDENTR101;13/12/2019;24;Bruta;0;73,008;0;23,872;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;1;Bruta;0;67,776;0;21,536;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;2;Bruta;0;68,624;0;24,32;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;3;Bruta;0;68,064;0;21,28;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;4;Bruta;0;63,424;0;19,2;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;5;Bruta;0;69,328;0;23,44;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;6;Bruta;0;83,824;0;30,768;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;7;Bruta;0;96,928;0;34,224;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;8;Bruta;0;102,064;0;36,368;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;9;Bruta;0;97,648;0;35,136;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;10;Bruta;0;104,32;0;37,792;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;11;Bruta;0;103,232;0;37,52;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;12;Bruta;0;104,56;0;37,376;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;13;Bruta;0;106,32;0;37,84;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;14;Bruta;0;107,152;0;37,952;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;15;Bruta;0;104,64;0;39,424;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;16;Bruta;0;106,656;0;38,928;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;17;Bruta;0;98,336;0;35,424;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;18;Bruta;0;98,48;0;35,728;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;19;Bruta;0;97,984;0;34,448;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;20;Bruta;0;102,8;0;36,496;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;21;Bruta;0;95,632;0;34,832;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;22;Bruta;0;101,76;0;37,6;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;23;Bruta;0;86,064;0;28,72;Inspeção Lógica;
SPCBEDENTR101;14/12/2019;24;Bruta;0;69,104;0;22,128;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;1;Bruta;0;69,328;0;21,744;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;2;Bruta;0;70;0;24,32;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;3;Bruta;0;67,648;0;22,144;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;4;Bruta;0;67,824;0;20,848;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;5;Bruta;0;64,576;0;18,336;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;6;Bruta;0;86,288;0;29,712;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;7;Bruta;0;102,368;0;35,152;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;8;Bruta;0;100,656;0;33,376;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;9;Bruta;0;103,488;0;34,72;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;10;Bruta;0;110,912;0;37,376;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;11;Bruta;0;107,28;0;38,096;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;12;Bruta;0;104,192;0;37,696;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;13;Bruta;0;108,208;0;40,208;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;14;Bruta;0;111,072;0;39,376;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;15;Bruta;0;107,84;0;39,312;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;16;Bruta;0;104,224;0;36,992;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;17;Bruta;0;104,048;0;38,368;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;18;Bruta;0;104;0;37,856;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;19;Bruta;0;102,784;0;37,024;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;20;Bruta;0;98,544;0;35,216;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;21;Bruta;0;88,608;0;31,152;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;22;Bruta;0;72,416;0;26,24;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;23;Bruta;0;71,984;0;22,688;Inspeção Lógica;
SPCBEDENTR101;15/12/2019;24;Bruta;0;72,4;0;22,912;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;1;Bruta;0;64,496;0;21,44;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;2;Bruta;0;68,656;0;24,752;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;3;Bruta;0;65,648;0;21,28;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;4;Bruta;0;66,816;0;20,256;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;5;Bruta;0;64,512;0;19,968;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;6;Bruta;0;84,56;0;30,32;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;7;Bruta;0;94,72;0;32,128;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;8;Bruta;0;100,896;0;34,304;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;9;Bruta;0;102,816;0;35,12;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;10;Bruta;0;109,616;0;38,336;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;11;Bruta;0;108,352;0;36,304;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;12;Bruta;0;113,808;0;39,616;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;13;Bruta;0;106,56;0;36,448;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;14;Bruta;0;113,728;0;38,736;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;15;Bruta;0;109,664;0;38,704;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;16;Bruta;0;112,512;0;39,76;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;17;Bruta;0;105,616;0;37,504;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;18;Bruta;0;107,184;0;37,872;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;19;Bruta;0;98,912;0;36,176;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;20;Bruta;0;105,872;0;37,968;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;21;Bruta;0;100,432;0;35,616;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;22;Bruta;0;97,984;0;35,616;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;23;Bruta;0;95,568;0;31,776;Inspeção Lógica;
SPCBEDENTR101;16/12/2019;24;Bruta;0;84,608;0;28,784;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;1;Bruta;0;77,328;0;25,296;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;2;Bruta;0;76;0;29,376;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;3;Bruta;0;74,48;0;27,824;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;4;Bruta;0;71,984;0;21,888;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;5;Bruta;0;75,808;0;22,768;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;6;Bruta;0;86,384;0;30,544;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;7;Bruta;0;93,504;0;30,96;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;8;Bruta;0;98,72;0;33,456;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;9;Bruta;0;111,536;0;38,88;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;10;Bruta;0;106,144;0;38,144;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;11;Bruta;0;112,976;0;40,4;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;12;Bruta;0;108,608;0;37,792;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;13;Bruta;0;108,576;0;36,944;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;14;Bruta;0;104,112;0;35,888;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;15;Bruta;0;111,872;0;39,808;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;16;Bruta;0;109,072;0;39,104;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;17;Bruta;0;107,072;0;36,384;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;18;Bruta;0;102,112;0;35,824;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;19;Bruta;0;98,592;0;34,944;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;20;Bruta;0;102,336;0;36,352;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;21;Bruta;0;97,584;0;33,136;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;22;Bruta;0;95,008;0;33,632;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;23;Bruta;0;84,416;0;28;Inspeção Lógica;
SPCBEDENTR101;17/12/2019;24;Bruta;0;71,312;0;22,512;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;1;Bruta;0;67,936;0;21,504;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;2;Bruta;0;73,264;0;24;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;3;Bruta;0;70,112;0;23,2;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;4;Bruta;0;68,928;0;22;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;5;Bruta;0;67,36;0;19,376;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;6;Bruta;0;82,384;0;28,352;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;7;Bruta;0;89,024;0;31,728;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;8;Bruta;0;95,408;0;33,328;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;9;Bruta;0;101,728;0;34;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;10;Bruta;0;97,136;0;33,312;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;11;Bruta;0;94,688;0;32,944;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;12;Bruta;0;93,344;0;31,936;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;13;Bruta;0;102,544;0;36,672;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;14;Bruta;0;85,808;0;31,44;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;15;Bruta;0;101,12;0;36,928;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;16;Bruta;0;102,688;0;36;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;17;Bruta;0;104,432;0;37,52;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;18;Bruta;0;99,472;0;36,144;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;19;Bruta;0;98,256;0;34,16;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;20;Bruta;0;88,864;0;30,608;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;21;Bruta;0;97,296;0;34,576;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;22;Bruta;0;95,312;0;35,216;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;23;Bruta;0;82,432;0;28,336;Inspeção Lógica;
SPCBEDENTR101;18/12/2019;24;Bruta;0;74,512;0;22,4;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;1;Bruta;0;73,392;0;23,184;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;2;Bruta;0;65,936;0;21,408;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;3;Bruta;0;66,192;0;21,712;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;4;Bruta;0;65,968;0;19,424;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;5;Bruta;0;66,864;0;19,856;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;6;Bruta;0;79,984;0;26,048;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;7;Bruta;0;91,712;0;32,608;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;8;Bruta;0;94,4;0;32,992;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;9;Bruta;0;96,928;0;33,84;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;10;Bruta;0;99,84;0;35,088;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;11;Bruta;0;98,544;0;34,528;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;12;Bruta;0;101,216;0;34,08;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;13;Bruta;0;101,904;0;34,544;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;14;Bruta;0;102,048;0;35,808;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;15;Bruta;0;103,568;0;36,752;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;16;Bruta;0;101,776;0;35,216;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;17;Bruta;0;98,208;0;35,216;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;18;Bruta;0;97,84;0;36,416;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;19;Bruta;0;97,856;0;35,696;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;20;Bruta;0;93,232;0;32,736;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;21;Bruta;0;93,408;0;33,76;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;22;Bruta;0;92,608;0;32,656;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;23;Bruta;0;81,344;0;27,952;Inspeção Lógica;
SPCBEDENTR101;19/12/2019;24;Bruta;0;75,728;0;25,696;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;1;Bruta;0;70,928;0;21,968;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;2;Bruta;0;67,088;0;21,936;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;3;Bruta;0;65,456;0;22,112;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;4;Bruta;0;65,312;0;22,752;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;5;Bruta;0;73,712;0;23,536;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;6;Bruta;0;78,928;0;26,928;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;7;Bruta;0;90,768;0;32,128;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;8;Bruta;0;96,448;0;35,584;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;9;Bruta;0;99,76;0;34,848;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;10;Bruta;0;103,6;0;37,664;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;11;Bruta;0;100,272;0;34,816;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;12;Bruta;0;103,44;0;36,064;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;13;Bruta;0;104,704;0;37,968;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;14;Bruta;0;103,472;0;34,512;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;15;Bruta;0;102,176;0;36,912;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;16;Bruta;0;109,92;0;39,408;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;17;Bruta;0;105,6;0;37,824;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;18;Bruta;0;103,584;0;35,968;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;19;Bruta;0;99,872;0;35,792;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;20;Bruta;0;101,664;0;37,808;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;21;Bruta;0;95,824;0;33,584;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;22;Bruta;0;97,888;0;34,896;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;23;Bruta;0;87,904;0;30,32;Inspeção Lógica;
SPCBEDENTR101;20/12/2019;24;Bruta;0;82,032;0;28,128;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;1;Bruta;0;68,512;0;21,488;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;2;Bruta;0;67,776;0;21,152;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;3;Bruta;0;66,08;0;20,832;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;4;Bruta;0;67,36;0;24,816;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;5;Bruta;0;74,192;0;25,648;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;6;Bruta;0;86,256;0;28,88;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;7;Bruta;0;95,136;0;32,704;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;8;Bruta;0;107,536;0;36,672;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;9;Bruta;0;103,392;0;34,72;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;10;Bruta;0;103,376;0;36,528;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;11;Bruta;0;107,04;0;37,44;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;12;Bruta;0;101,744;0;34,576;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;13;Bruta;0;109,232;0;37,904;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;14;Bruta;0;110,096;0;36,16;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;15;Bruta;0;107,936;0;39,216;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;16;Bruta;0;121,712;0;44,592;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;17;Bruta;0;113,552;0;40,384;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;18;Bruta;0;106,864;0;37,36;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;19;Bruta;0;105,808;0;37,616;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;20;Bruta;0;109,2;0;39,136;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;21;Bruta;0;104,816;0;37,792;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;22;Bruta;0;101,088;0;35,2;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;23;Bruta;0;89,904;0;30,576;Inspeção Lógica;
SPCBEDENTR101;21/12/2019;24;Bruta;0;84,784;0;27,936;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;1;Bruta;0;72;0;23,536;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;2;Bruta;0;70,64;0,032;23,584;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;3;Bruta;0;66,352;0;23,216;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;4;Bruta;0;70,032;0;25,664;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;5;Bruta;0;68,048;0;23,616;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;6;Bruta;0;86,384;0;29,776;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;7;Bruta;0;96,368;0;34,256;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;8;Bruta;0;105,232;0;38,816;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;9;Bruta;0;98,24;0;34,528;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;10;Bruta;0;104,832;0;36,672;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;11;Bruta;0;104,016;0;36,608;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;12;Bruta;0;110,672;0;38,336;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;13;Bruta;0;109,568;0;38,096;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;14;Bruta;0;109,664;0;37,12;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;15;Bruta;0;107,088;0;38,512;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;16;Bruta;0;119,04;0;42,032;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;17;Bruta;0;110,992;0;39,744;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;18;Bruta;0;107,696;0;40,048;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;19;Bruta;0;102,592;0;35,696;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;20;Bruta;0;104,24;0;37,36;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;21;Bruta;0;104;0;36,736;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;22;Bruta;0;104;0;34,704;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;23;Bruta;0;87,344;0;27,184;Inspeção Lógica;
SPCBEDENTR101;22/12/2019;24;Bruta;0;75,68;0;24,128;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;1;Bruta;0;77,616;0;24,656;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;2;Bruta;0;74,384;0;23,2;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;3;Bruta;0;71,44;0;21,248;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;4;Bruta;0;73,264;0;21,968;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;5;Bruta;0;73,248;0;24,512;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;6;Bruta;0;86,208;0;27,696;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;7;Bruta;0;100,864;0;33,6;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;8;Bruta;0;106,432;0;35,136;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;9;Bruta;0;106,944;0;35,472;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;10;Bruta;0;110,72;0;38,688;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;11;Bruta;0;110,208;0;38,352;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;12;Bruta;0;101,504;0;36,064;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;13;Bruta;0;106,08;0;37,056;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;14;Bruta;0;105,712;0;36,016;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;15;Bruta;0;106,544;0;35,04;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;16;Bruta;0;107,776;0;39,584;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;17;Bruta;0;108,592;0;38,624;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;18;Bruta;0;101,824;0;35,216;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;19;Bruta;0;99,888;0;34,16;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;20;Bruta;0;98,896;0;35,008;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;21;Bruta;0;96,64;0;34,544;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;22;Bruta;0;102,672;0;37,2;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;23;Bruta;0;95,392;0;32,672;Inspeção Lógica;
SPCBEDENTR101;23/12/2019;24;Bruta;0;82,88;0;27,76;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;1;Bruta;0;71,68;0;22,336;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;2;Bruta;0;72,576;0;22,944;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;3;Bruta;0;68,88;0;20,64;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;4;Bruta;0;73,376;0;24,528;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;5;Bruta;0;65,84;0;21,088;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;6;Bruta;0;77,04;0;25,888;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;7;Bruta;0;96,72;0;30,768;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;8;Bruta;0;106,208;0;36,4;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;9;Bruta;0;106,608;0;36,512;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;10;Bruta;0;111,744;0;39,552;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;11;Bruta;0;108,432;0;38,384;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;12;Bruta;0;101,136;0;35,952;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;13;Bruta;0;112,496;0;37,568;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;14;Bruta;0;108,96;0;37,792;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;15;Bruta;0;109,6;0;36,88;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;16;Bruta;0;110,576;0;38,896;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;17;Bruta;0;108,336;0;38,72;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;18;Bruta;0;97,024;0;35,2;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;19;Bruta;0;112,096;0;39,232;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;20;Bruta;0;99,568;0;35,744;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;21;Bruta;0;92,048;0;28,768;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;22;Bruta;0;70,464;0;22,512;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;23;Bruta;0;71,376;0;22,48;Inspeção Lógica;
SPCBEDENTR101;24/12/2019;24;Bruta;0;63,456;0;20,368;Inspeção Lógica;
SPCBEDENTR101;25/12/2019;1;Bruta;0;69,072;0;21,744;Inspeção Lógica;
SPCBEDENTR101;25/12/2019;2;Bruta;0;61,2;0;19,408;Inspeção Lógica;
